Municipality,Temp-Max,Temp-Min,pcp,week,weeknumb,year,NDVI
WEST ST. PAUL,5.857142857,-3.428571429,2.285714286,4/27/08,17,2008,0.2859
WEST ST. PAUL,11,-3.571428571,0.285714286,5/4/08,18,2008,0.2955
WEST ST. PAUL,12.14285714,-2.714285714,0,5/11/08,19,2008,0.335
WEST ST. PAUL,17.57142857,4.071428571,2.857142857,5/18/08,20,2008,0.3664
WEST ST. PAUL,18.07142857,3.214285714,2,5/25/08,21,2008,0.3979
WEST ST. PAUL,19.35714286,5.928571429,1.142857143,6/1/08,22,2008,0.4304
WEST ST. PAUL,20.35714286,7.071428571,5.428571429,6/8/08,23,2008,0.463
WEST ST. PAUL,17.57142857,8.428571429,6.428571429,6/15/08,24,2008,0.5776
WEST ST. PAUL,24.57142857,10.64285714,1,6/22/08,25,2008,0.6393
WEST ST. PAUL,26.07142857,14,5.714285714,6/29/08,26,2008,0.6482
WEST ST. PAUL,26.28571429,13.07142857,0,7/6/08,27,2008,0.6846
WEST ST. PAUL,21.28571429,12.07142857,4.142857143,7/13/08,28,2008,0.7694
WEST ST. PAUL,23.78571429,12.78571429,0.857142857,7/20/08,29,2008,0.7489
WEST ST. PAUL,26.5,15.35714286,1,7/27/08,30,2008,0.7284
WEST ST. PAUL,25.35714286,14.78571429,3.285714286,8/3/08,31,2008,0.6801
WEST ST. PAUL,26.57142857,13.21428571,0.428571429,8/10/08,32,2008,0.7016
WEST ST. PAUL,26.14285714,15.42857143,7.714285714,8/17/08,33,2008,0.7231
WEST ST. PAUL,24.85714286,13.5,5.571428571,8/24/08,34,2008,0.6747
WEST ST. PAUL,25.92857143,12.85714286,0.714285714,8/31/08,35,2008,0.5953
WEST ST. PAUL,17.71428571,8.642857143,6.571428571,9/7/08,36,2008,0.516
WEST ST. PAUL,1,-6.5,1.714285714,4/5/09,14,2009,0.4998
WEST ST. PAUL,5.357142857,-3.857142857,1.142857143,4/12/09,15,2009,0.4836
WEST ST. PAUL,10.64285714,2.571428571,0.857142857,4/19/09,16,2009,0.3449
WEST ST. PAUL,11.07142857,-0.928571429,0,4/26/09,17,2009,0.2569
WEST ST. PAUL,12.57142857,0.5,1.142857143,5/3/09,18,2009,0.2854
WEST ST. PAUL,14.07142857,1.928571429,0.571428571,5/10/09,19,2009,0.2896
WEST ST. PAUL,13.21428571,0.214285714,5.857142857,5/17/09,20,2009,0.3152
WEST ST. PAUL,15.71428571,2.214285714,1,5/24/09,21,2009,0.403
WEST ST. PAUL,17.14285714,5.642857143,1.571428571,5/31/09,22,2009,0.4557
WEST ST. PAUL,16.21428571,3.928571429,1.428571429,6/7/09,23,2009,0.5364
WEST ST. PAUL,18.64285714,6.285714286,2.714285714,6/14/09,24,2009,0.6172
WEST ST. PAUL,28.42857143,14.5,0.142857143,6/21/09,25,2009,0.6748
WEST ST. PAUL,24.57142857,14.71428571,7.857142857,6/28/09,26,2009,0.7324
WEST ST. PAUL,22.42857143,10.14285714,0,7/5/09,27,2009,0.723
WEST ST. PAUL,22.85714286,10.5,4,7/12/09,28,2009,0.7433
WEST ST. PAUL,20.85714286,10.14285714,6,7/19/09,29,2009,0.743
WEST ST. PAUL,25.57142857,14.57142857,0.571428571,7/26/09,30,2009,0.7427
WEST ST. PAUL,20.71428571,11.78571429,4,8/2/09,31,2009,0.7456
WEST ST. PAUL,21.5,12.71428571,0.714285714,8/9/09,32,2009,0.6874
WEST ST. PAUL,26.42857143,16,5,8/16/09,33,2009,0.5043
WEST ST. PAUL,21.5,11.71428571,2.714285714,8/23/09,34,2009,0.4941
WEST ST. PAUL,22.28571429,11.64285714,1.571428571,8/30/09,35,2009,0.485
WEST ST. PAUL,26.28571429,13.57142857,0,9/6/09,36,2009,0.48
WEST ST. PAUL,13.92857143,2.071428571,2.571428571,4/4/10,14,2010,0.4327
WEST ST. PAUL,11.78571429,-1.928571429,0,4/11/10,15,2010,0.4013
WEST ST. PAUL,16.71428571,2,0,4/18/10,16,2010,0.6874
WEST ST. PAUL,19.57142857,2.571428571,0,4/25/10,17,2010,-0.0321
WEST ST. PAUL,15.42857143,5.071428571,5.857142857,5/2/10,18,2010,-0.0581
WEST ST. PAUL,10,0.142857143,3.714285714,5/9/10,19,2010,0.0733
WEST ST. PAUL,18.64285714,5.928571429,0.714285714,5/16/10,20,2010,0.2047
WEST ST. PAUL,26.64285714,12,1.428571429,5/23/10,21,2010,0.2183
WEST ST. PAUL,18.92857143,9.785714286,18.28571429,5/30/10,22,2010,0.2595
WEST ST. PAUL,20.42857143,9.357142857,6.142857143,6/6/10,23,2010,0.3281
WEST ST. PAUL,19.07142857,10.92857143,3.142857143,6/13/10,24,2010,0.3261
WEST ST. PAUL,23.35714286,12.85714286,3.142857143,6/20/10,25,2010,0.4323
WEST ST. PAUL,24.42857143,14.35714286,5.857142857,6/27/10,26,2010,0.4317
WEST ST. PAUL,25.85714286,15.35714286,2.142857143,7/4/10,27,2010,0.702
WEST ST. PAUL,25.35714286,14.14285714,0.714285714,7/11/10,28,2010,0.8136
WEST ST. PAUL,24.35714286,13.5,4.857142857,7/18/10,29,2010,0.8122
WEST ST. PAUL,26.28571429,14.57142857,1,7/25/10,30,2010,0.8109
WEST ST. PAUL,27.42857143,15.92857143,3.857142857,8/1/10,31,2010,0.7822
WEST ST. PAUL,26.64285714,14.57142857,2.285714286,8/8/10,32,2010,0.7488
WEST ST. PAUL,25.85714286,16.64285714,7.714285714,8/15/10,33,2010,0.714
WEST ST. PAUL,23.14285714,10.71428571,0.428571429,8/22/10,34,2010,0.6792
WEST ST. PAUL,25.21428571,13.28571429,0.571428571,8/29/10,35,2010,0.6357
WEST ST. PAUL,19.21428571,9.714285714,10.71428571,9/5/10,36,2010,0.6431
WEST ST. PAUL,4.142857143,-4.714285714,2,4/3/11,14,2011,0.6011
WEST ST. PAUL,8.428571429,-1.071428571,1.428571429,4/10/11,15,2011,0.5592
WEST ST. PAUL,6.857142857,-2.714285714,1.142857143,4/17/11,16,2011,0.5216
WEST ST. PAUL,9.928571429,-1.142857143,0.428571429,4/24/11,17,2011,-0.0362
WEST ST. PAUL,14.64285714,0.714285714,4.142857143,5/1/11,18,2011,-0.0072
WEST ST. PAUL,16.42857143,4.142857143,1.285714286,5/8/11,19,2011,0.1051
WEST ST. PAUL,13.85714286,5.142857143,0.714285714,5/15/11,20,2011,0.2809
WEST ST. PAUL,22.64285714,9.142857143,3.142857143,5/22/11,21,2011,0.2723
WEST ST. PAUL,14.57142857,4.857142857,0.857142857,5/29/11,22,2011,0.2638
WEST ST. PAUL,19.14285714,8.928571429,3.714285714,6/5/11,23,2011,0.302
WEST ST. PAUL,20.28571429,8.142857143,2.285714286,6/12/11,24,2011,0.385
WEST ST. PAUL,24.14285714,14.57142857,2.857142857,6/19/11,25,2011,0.4051
WEST ST. PAUL,23.57142857,13.5,2,6/26/11,26,2011,0.4596
WEST ST. PAUL,26.78571429,13.85714286,0.571428571,7/3/11,27,2011,0.5141
WEST ST. PAUL,28.42857143,15.5,1.714285714,7/10/11,28,2011,0.5304
WEST ST. PAUL,27.78571429,14.14285714,0,7/17/11,29,2011,0.5467
WEST ST. PAUL,27.85714286,15.78571429,0.285714286,7/24/11,30,2011,0.6224
WEST ST. PAUL,27.57142857,15,0,7/31/11,31,2011,0.6981
WEST ST. PAUL,28,14.35714286,0.285714286,8/7/11,32,2011,0.7124
WEST ST. PAUL,26.85714286,13.28571429,0.428571429,8/14/11,33,2011,0.7196
WEST ST. PAUL,25.92857143,12.5,2.571428571,8/21/11,34,2011,0.7044
WEST ST. PAUL,29.14285714,13.71428571,0,8/28/11,35,2011,0.6995
WEST ST. PAUL,22.92857143,13.42857143,5.857142857,9/4/11,36,2011,0.6947
WEST ST. PAUL,9.571428571,-0.142857143,3.285714286,4/1/12,14,2012,0.72
WEST ST. PAUL,13.85714286,0.5,0,4/8/12,15,2012,0.6673
WEST ST. PAUL,8.714285714,-2.5,1.571428571,4/15/12,16,2012,0.6027
WEST ST. PAUL,10,-2.5,2.571428571,4/22/12,17,2012,0.2777
WEST ST. PAUL,15.21428571,1.428571429,0.571428571,4/29/12,18,2012,0.2461
WEST ST. PAUL,16.14285714,5.642857143,2.142857143,5/6/12,19,2012,0.2491
WEST ST. PAUL,20.64285714,7.5,3.285714286,5/13/12,20,2012,0.2441
WEST ST. PAUL,21.07142857,6.642857143,3.857142857,5/20/12,21,2012,0.2734
WEST ST. PAUL,16.28571429,7.071428571,4.571428571,5/27/12,22,2012,0.3219
WEST ST. PAUL,20.07142857,6.571428571,3.285714286,6/3/12,23,2012,0.3705
WEST ST. PAUL,25.64285714,13.35714286,4.142857143,6/10/12,24,2012,0.3882
WEST ST. PAUL,21.78571429,10.78571429,4.714285714,6/17/12,25,2012,0.406
WEST ST. PAUL,21.64285714,10.35714286,0.857142857,6/24/12,26,2012,0.5917
WEST ST. PAUL,28.78571429,15.35714286,0,7/1/12,27,2012,0.5865
WEST ST. PAUL,29.28571429,16,0.714285714,7/8/12,28,2012,0.5814
WEST ST. PAUL,29.21428571,17.07142857,1.571428571,7/15/12,29,2012,0.6897
WEST ST. PAUL,28.14285714,16.57142857,0.857142857,7/22/12,30,2012,0.7581
WEST ST. PAUL,29.28571429,15.5,1.142857143,7/29/12,31,2012,0.7642
WEST ST. PAUL,26.85714286,14.57142857,5.142857143,8/5/12,32,2012,0.7703
WEST ST. PAUL,26.28571429,12.78571429,0.428571429,8/12/12,33,2012,0.7974
WEST ST. PAUL,22.85714286,9.928571429,2.571428571,8/19/12,34,2012,0.8081
WEST ST. PAUL,28.57142857,13.78571429,0.285714286,8/26/12,35,2012,0.8189
WEST ST. PAUL,28.35714286,14.14285714,0.142857143,9/2/12,36,2012,0.8106
WEST ST. PAUL,-0.428571429,-10.85714286,0.285714286,4/7/13,14,2013,0.8023
WEST ST. PAUL,1.428571429,-10,0.142857143,4/14/13,15,2013,0.7766
WEST ST. PAUL,2.5,-4.928571429,0.571428571,4/21/13,16,2013,0.7509
WEST ST. PAUL,8.928571429,-1.928571429,0,4/28/13,17,2013,0.2274
WEST ST. PAUL,8.857142857,-2.714285714,3.714285714,5/5/13,18,2013,0.2688
WEST ST. PAUL,15.78571429,1.285714286,0.428571429,5/12/13,19,2013,0.2985
WEST ST. PAUL,20.85714286,7.785714286,1,5/19/13,20,2013,0.3282
WEST ST. PAUL,19.14285714,7.142857143,1.428571429,5/26/13,21,2013,0.3856
WEST ST. PAUL,17.35714286,9.214285714,5.571428571,6/2/13,22,2013,0.4436
WEST ST. PAUL,22.42857143,8.714285714,1.285714286,6/9/13,23,2013,0.4702
WEST ST. PAUL,23.92857143,11.71428571,2.714285714,6/16/13,24,2013,0.5873
WEST ST. PAUL,25.07142857,13.78571429,4.714285714,6/23/13,25,2013,0.651
WEST ST. PAUL,26.78571429,14.85714286,5.428571429,6/30/13,26,2013,0.7287
WEST ST. PAUL,29.07142857,17.14285714,0,7/7/13,27,2013,0.8643
WEST ST. PAUL,26.35714286,15.5,1.285714286,7/14/13,28,2013,0.7428
WEST ST. PAUL,24.71428571,12.28571429,3,7/21/13,29,2013,0.726
WEST ST. PAUL,21.71428571,10.42857143,6.285714286,7/28/13,30,2013,0.7389
WEST ST. PAUL,22.92857143,10.92857143,1.142857143,8/4/13,31,2013,0.7518
WEST ST. PAUL,21.57142857,10.5,1,8/11/13,32,2013,0.7193
WEST ST. PAUL,25.85714286,12.07142857,3,8/18/13,33,2013,0.7125
WEST ST. PAUL,29.21428571,15.28571429,1.857142857,8/25/13,34,2013,0.7276
WEST ST. PAUL,28.92857143,15.92857143,0.714285714,9/1/13,35,2013,0.7006
WEST ST. PAUL,26.07142857,10.71428571,0,9/8/13,36,2013,0.6737
WEST ST. PAUL,0.5,-10.28571429,0.428571429,4/6/14,14,2014,0.6729
WEST ST. PAUL,4.5,-3.428571429,0.428571429,4/13/14,15,2014,0.6568
WEST ST. PAUL,3.357142857,-8.5,0.714285714,4/20/14,16,2014,0.6092
WEST ST. PAUL,9.928571429,0.285714286,2.285714286,4/27/14,17,2014,0.2916
WEST ST. PAUL,9.571428571,1.142857143,1.857142857,5/4/14,18,2014,0.3088
WEST ST. PAUL,15.14285714,3.571428571,1.142857143,5/11/14,19,2014,0.3132
WEST ST. PAUL,13,1.071428571,0.857142857,5/18/14,20,2014,0.3127
WEST ST. PAUL,20.28571429,9.071428571,3.714285714,5/25/14,21,2014,0.3862
WEST ST. PAUL,26.78571429,12.21428571,0.571428571,6/1/14,22,2014,0.4739
WEST ST. PAUL,22.35714286,9.785714286,1.285714286,6/8/14,23,2014,0.5275
WEST ST. PAUL,20.42857143,10.14285714,9.285714286,6/15/14,24,2014,0.555
WEST ST. PAUL,22.85714286,12.57142857,14,6/22/14,25,2014,0.6317
WEST ST. PAUL,23.42857143,15.07142857,4.285714286,6/29/14,26,2014,0.7084
WEST ST. PAUL,24.42857143,13.42857143,2.428571429,7/6/14,27,2014,0.7176
WEST ST. PAUL,23.64285714,13.14285714,0.857142857,7/13/14,28,2014,0.6854
WEST ST. PAUL,25.57142857,13.28571429,2.428571429,7/20/14,29,2014,0.709
WEST ST. PAUL,24.71428571,13.92857143,1.142857143,7/27/14,30,2014,0.7326
WEST ST. PAUL,26.57142857,13.5,0,8/3/14,31,2014,0.7402
WEST ST. PAUL,27.64285714,16.21428571,1,8/10/14,32,2014,0.7478
WEST ST. PAUL,26.78571429,13.28571429,0,8/17/14,33,2014,0.7553
WEST ST. PAUL,24.14285714,15.85714286,7,8/24/14,34,2014,0.7629
WEST ST. PAUL,20.71428571,10.5,3.714285714,8/31/14,35,2014,0.6838
WEST ST. PAUL,22.5,9.142857143,4.428571429,9/7/14,36,2014,0.6741
WEST ST. PAUL,5.5,-6.357142857,0.285714286,4/5/15,14,2015,0.6023
WEST ST. PAUL,11.85714286,-1.857142857,0,4/12/15,15,2015,0.5624
WEST ST. PAUL,17.21428571,2.142857143,0.714285714,4/19/15,16,2015,0.5407
WEST ST. PAUL,10.28571429,-2.071428571,0.714285714,4/26/15,17,2015,0.224
WEST ST. PAUL,21.35714286,4.071428571,0.714285714,5/3/15,18,2015,0.2166
WEST ST. PAUL,15,2.357142857,1.428571429,5/10/15,19,2015,0.2321
WEST ST. PAUL,13.5,3.428571429,7.857142857,5/17/15,20,2015,0.2656
WEST ST. PAUL,21,5.142857143,2.142857143,5/24/15,21,2015,0.307
WEST ST. PAUL,19.42857143,6.285714286,2,5/31/15,22,2015,0.3288
WEST ST. PAUL,22.07142857,10.57142857,3,6/7/15,23,2015,0.3234
WEST ST. PAUL,25.42857143,13,2.857142857,6/14/15,24,2015,0.4487
WEST ST. PAUL,22.07142857,9.857142857,1.428571429,6/21/15,25,2015,0.5497
WEST ST. PAUL,25.85714286,14.07142857,4.714285714,6/28/15,26,2015,0.69
WEST ST. PAUL,25.21428571,14.85714286,3.428571429,7/5/15,27,2015,0.7578
WEST ST. PAUL,25.92857143,13.78571429,0.714285714,7/12/15,28,2015,0.8256
WEST ST. PAUL,26.14285714,15.92857143,1.857142857,7/19/15,29,2015,0.784
WEST ST. PAUL,27.71428571,15.64285714,2.714285714,7/26/15,30,2015,0.6699
WEST ST. PAUL,26,15.28571429,5.285714286,8/2/15,31,2015,0.7066
WEST ST. PAUL,23.28571429,13.35714286,6.857142857,8/9/15,32,2015,0.7433
WEST ST. PAUL,29.35714286,16.35714286,1,8/16/15,33,2015,0.617
WEST ST. PAUL,21.78571429,10.85714286,9.285714286,8/23/15,34,2015,0.6057
WEST ST. PAUL,24.71428571,11.71428571,0.285714286,8/30/15,35,2015,0.5643
WEST ST. PAUL,27,16.64285714,8.714285714,9/6/15,36,2015,0.5229
WEST ST. PAUL,3.428571429,-6.071428571,0.285714286,4/3/16,14,2016,0.5007
WEST ST. PAUL,1.285714286,-6.857142857,1.428571429,4/10/16,15,2016,0.4786
WEST ST. PAUL,9,-1.214285714,6.142857143,4/17/16,16,2016,0.5158
WEST ST. PAUL,12.5,1,0,4/24/16,17,2016,0.7447
WEST ST. PAUL,15,0.142857143,0,5/1/16,18,2016,0.2738
WEST ST. PAUL,22.57142857,5.928571429,0,5/8/16,19,2016,0.296
WEST ST. PAUL,13.71428571,4.142857143,0.857142857,5/15/16,20,2016,0.2996
WEST ST. PAUL,24,7.857142857,0.142857143,5/22/16,21,2016,0.3033
WEST ST. PAUL,21.64285714,12.14285714,7,5/29/16,22,2016,0.547
WEST ST. PAUL,19.42857143,10.21428571,4.857142857,6/5/16,23,2016,0.6168
WEST ST. PAUL,22.85714286,10.78571429,4,6/12/16,24,2016,0.6866
WEST ST. PAUL,25.5,14.28571429,6.714285714,6/19/16,25,2016,0.6924
WEST ST. PAUL,23.64285714,12.92857143,4,6/26/16,26,2016,0.7005
WEST ST. PAUL,23.28571429,11.5,1.142857143,7/3/16,27,2016,0.764
WEST ST. PAUL,25,14.64285714,2.571428571,7/10/16,28,2016,0.7689
WEST ST. PAUL,23.35714286,14.21428571,4.714285714,7/17/16,29,2016,0.854
WEST ST. PAUL,27.28571429,16.35714286,3.571428571,7/24/16,30,2016,0.8364
WEST ST. PAUL,26.35714286,14.28571429,0,7/31/16,31,2016,0.8374
WEST ST. PAUL,25.64285714,14.92857143,4.857142857,8/7/16,32,2016,0.8385
WEST ST. PAUL,25.71428571,14.28571429,0,8/14/16,33,2016,0.7973
WEST ST. PAUL,25.28571429,13.14285714,7.285714286,8/21/16,34,2016,0.7651
WEST ST. PAUL,25.35714286,12.92857143,0.428571429,8/28/16,35,2016,0.758
WEST ST. PAUL,23.57142857,12.78571429,1.142857143,9/4/16,36,2016,0.751
WEST ST. PAUL,9.142857143,1.285714286,0.571428571,4/2/17,14,2017,0.744
WEST ST. PAUL,12,-0.214285714,0,4/9/17,15,2017,0.7387
WEST ST. PAUL,13.14285714,-0.642857143,3.857142857,4/16/17,16,2017,0.7288
WEST ST. PAUL,9.142857143,-1.714285714,0.428571429,4/23/17,17,2017,0.0713
WEST ST. PAUL,9.714285714,-1.5,0.428571429,4/30/17,18,2017,0.1498
WEST ST. PAUL,18.92857143,5.071428571,0,5/7/17,19,2017,0.2969
WEST ST. PAUL,16.35714286,3.928571429,0.428571429,5/14/17,20,2017,0.3566
WEST ST. PAUL,16.64285714,4.714285714,1.857142857,5/21/17,21,2017,0.486
WEST ST. PAUL,18.78571429,8.142857143,1.714285714,5/28/17,22,2017,0.585
WEST ST. PAUL,23.71428571,10.85714286,0.571428571,6/4/17,23,2017,0.6953
WEST ST. PAUL,26.92857143,13.21428571,1,6/11/17,24,2017,0.6983
WEST ST. PAUL,20.35714286,11.78571429,2.714285714,6/18/17,25,2017,0.7047
WEST ST. PAUL,19,9.357142857,2.428571429,6/25/17,26,2017,0.7587
WEST ST. PAUL,22.57142857,11.42857143,1.428571429,7/2/17,27,2017,0.7756
WEST ST. PAUL,26.92857143,14.78571429,0.857142857,7/9/17,28,2017,0.7927
WEST ST. PAUL,24.92857143,12.78571429,5,7/16/17,29,2017,0.8097
WEST ST. PAUL,25.07142857,13.57142857,0.714285714,7/23/17,30,2017,0.8067
WEST ST. PAUL,28.35714286,16.42857143,1,7/30/17,31,2017,0.8038
WEST ST. PAUL,25.28571429,12.21428571,0,8/6/17,32,2017,0.7979
WEST ST. PAUL,25.85714286,12.21428571,2.142857143,8/13/17,33,2017,0.819
WEST ST. PAUL,27.21428571,13.57142857,0.571428571,8/20/17,34,2017,0.8025
WEST ST. PAUL,21.92857143,10.14285714,1.285714286,8/27/17,35,2017,0.8057
WEST ST. PAUL,26.14285714,12.35714286,0,9/3/17,36,2017,0.8089
WEST ST. PAUL,-1.928571429,-10.92857143,0.714285714,4/1/18,14,2018,0.7971
WEST ST. PAUL,-4.071428571,-15.78571429,0,4/8/18,15,2018,0.7853
WEST ST. PAUL,2.714285714,-8.357142857,0.142857143,4/15/18,16,2018,0.771
WEST ST. PAUL,13.71428571,-1.571428571,0,4/22/18,17,2018,0.2465
WEST ST. PAUL,15.71428571,0.357142857,0,4/29/18,18,2018,0.3261
WEST ST. PAUL,17.42857143,2.857142857,0,5/6/18,19,2018,0.2837
WEST ST. PAUL,20.21428571,3.5,0,5/13/18,20,2018,0.287
WEST ST. PAUL,19.92857143,4.428571429,2.571428571,5/20/18,21,2018,0.3004
WEST ST. PAUL,28.42857143,12.92857143,0.285714286,5/27/18,22,2018,0.3139
WEST ST. PAUL,21.57142857,12.57142857,4.571428571,6/3/18,23,2018,0.3235
WEST ST. PAUL,25.07142857,12.07142857,0,6/10/18,24,2018,0.3652
WEST ST. PAUL,24.85714286,13.5,4.285714286,6/17/18,25,2018,0.4735
WEST ST. PAUL,28.64285714,15.28571429,0.285714286,6/24/18,26,2018,0.5584
WEST ST. PAUL,27.14285714,15.85714286,5.285714286,7/1/18,27,2018,0.7673
WEST ST. PAUL,27.57142857,14.78571429,2.714285714,7/8/18,28,2018,0.772
WEST ST. PAUL,29.42857143,16.71428571,0.571428571,7/15/18,29,2018,0.7964
WEST ST. PAUL,26.42857143,14,2.571428571,7/22/18,30,2018,0.7702
WEST ST. PAUL,24.42857143,13,1.571428571,7/29/18,31,2018,0.7835
WEST ST. PAUL,24.92857143,12.57142857,4.142857143,8/5/18,32,2018,0.7968
WEST ST. PAUL,31.28571429,15.64285714,0.571428571,8/12/18,33,2018,0.7764
WEST ST. PAUL,25.85714286,12.57142857,0,8/19/18,34,2018,0.7726
WEST ST. PAUL,25.35714286,11.57142857,0,8/26/18,35,2018,0.7842
WEST ST. PAUL,23,11.35714286,2.142857143,9/2/18,36,2018,0.7958
WESTLAKE-GLADSTONE,8.071428571,-2.571428571,1.714285714,4/2/00,14,2000,0.8005
WESTLAKE-GLADSTONE,4.571428571,-4.928571429,1.285714286,4/9/00,15,2000,0.8053
WESTLAKE-GLADSTONE,3.214285714,-6.357142857,0.428571429,4/16/00,16,2000,0.765
WESTLAKE-GLADSTONE,14.92857143,-1.071428571,0,4/23/00,17,2000,0.2542
WESTLAKE-GLADSTONE,18.78571429,4.357142857,0.285714286,4/30/00,18,2000,0.2602
WESTLAKE-GLADSTONE,20.28571429,5.714285714,1,5/7/00,19,2000,0.3097
WESTLAKE-GLADSTONE,11.92857143,2.642857143,6.714285714,5/14/00,20,2000,0.3593
WESTLAKE-GLADSTONE,16.92857143,3.571428571,0.714285714,5/21/00,21,2000,0.3862
WESTLAKE-GLADSTONE,19.85714286,7.5,0.857142857,5/28/00,22,2000,0.4132
WESTLAKE-GLADSTONE,17.92857143,5.571428571,1,6/4/00,23,2000,0.4309
WESTLAKE-GLADSTONE,18,9.428571429,5.285714286,6/11/00,24,2000,0.5755
WESTLAKE-GLADSTONE,16.42857143,8.142857143,3.714285714,6/18/00,25,2000,0.569
WESTLAKE-GLADSTONE,21.14285714,11.35714286,5.714285714,6/25/00,26,2000,0.5826
WESTLAKE-GLADSTONE,22.5,10.78571429,0.285714286,7/2/00,27,2000,0.5826
WESTLAKE-GLADSTONE,24.78571429,14.14285714,7.571428571,7/9/00,28,2000,0.6256
WESTLAKE-GLADSTONE,25.64285714,15.07142857,4.142857143,7/16/00,29,2000,0.7092
WESTLAKE-GLADSTONE,21.85714286,9.5,0,7/23/00,30,2000,0.6729
WESTLAKE-GLADSTONE,28.71428571,16.42857143,1.714285714,7/30/00,31,2000,0.6835
WESTLAKE-GLADSTONE,26.35714286,15.57142857,0.857142857,8/6/00,32,2000,0.6941
WESTLAKE-GLADSTONE,25.92857143,14.5,3.714285714,8/13/00,33,2000,0.6706
WESTLAKE-GLADSTONE,22.42857143,10.92857143,2.571428571,8/20/00,34,2000,0.6163
WESTLAKE-GLADSTONE,26.85714286,12.92857143,0,8/27/00,35,2000,0.6108
WESTLAKE-GLADSTONE,16.35714286,8.428571429,3.428571429,9/3/00,36,2000,0.6053
WESTLAKE-GLADSTONE,1.071428571,-7.285714286,3.428571429,4/1/01,14,2001,0.5087
WESTLAKE-GLADSTONE,5,-3.714285714,1.428571429,4/8/01,15,2001,0.5113
WESTLAKE-GLADSTONE,4,-2.285714286,1.142857143,4/15/01,16,2001,0.5671
WESTLAKE-GLADSTONE,6.857142857,-3.785714286,0,4/22/01,17,2001,0.3175
WESTLAKE-GLADSTONE,19.21428571,3.142857143,0,4/29/01,18,2001,0.3192
WESTLAKE-GLADSTONE,16.35714286,4.857142857,5.285714286,5/6/01,19,2001,0.3209
WESTLAKE-GLADSTONE,16.71428571,4.214285714,6.428571429,5/13/01,20,2001,0.3611
WESTLAKE-GLADSTONE,22.57142857,10.57142857,2.142857143,5/20/01,21,2001,0.3873
WESTLAKE-GLADSTONE,15.35714286,7,1.714285714,5/27/01,22,2001,0.3918
WESTLAKE-GLADSTONE,18.85714286,8.785714286,0.142857143,6/3/01,23,2001,0.4177
WESTLAKE-GLADSTONE,22.92857143,10.64285714,0.857142857,6/10/01,24,2001,0.5865
WESTLAKE-GLADSTONE,18,9.857142857,7.285714286,6/17/01,25,2001,0.5955
WESTLAKE-GLADSTONE,22.07142857,11.5,2.142857143,6/24/01,26,2001,0.6046
WESTLAKE-GLADSTONE,20.14285714,12.21428571,8.714285714,7/1/01,27,2001,0.6673
WESTLAKE-GLADSTONE,24.71428571,12.92857143,0.714285714,7/8/01,28,2001,0.6862
WESTLAKE-GLADSTONE,25.64285714,15.14285714,2.428571429,7/15/01,29,2001,0.7051
WESTLAKE-GLADSTONE,28,18.28571429,1.285714286,7/22/01,30,2001,0.7457
WESTLAKE-GLADSTONE,24.5,14.14285714,3.428571429,7/29/01,31,2001,0.7361
WESTLAKE-GLADSTONE,27.85714286,16.5,6,8/5/01,32,2001,0.7367
WESTLAKE-GLADSTONE,25.07142857,14,0.285714286,8/12/01,33,2001,0.7488
WESTLAKE-GLADSTONE,23.92857143,11.42857143,0.285714286,8/19/01,34,2001,0.7668
WESTLAKE-GLADSTONE,28.07142857,13.71428571,0,8/26/01,35,2001,0.7955
WESTLAKE-GLADSTONE,24.28571429,11.57142857,0,9/2/01,36,2001,0.7735
WESTLAKE-GLADSTONE,-0.714285714,-9.642857143,0,4/7/02,14,2002,0.7515
WESTLAKE-GLADSTONE,11.28571429,-2.357142857,0.428571429,4/14/02,15,2002,0.7479
WESTLAKE-GLADSTONE,9.285714286,-1.714285714,1.857142857,4/21/02,16,2002,0.6972
WESTLAKE-GLADSTONE,7.857142857,-3.785714286,0.571428571,4/28/02,17,2002,0.3143
WESTLAKE-GLADSTONE,9.285714286,-2.714285714,1,5/5/02,18,2002,0.342
WESTLAKE-GLADSTONE,12.35714286,-1.5,1.142857143,5/12/02,19,2002,0.349
WESTLAKE-GLADSTONE,13.5,-0.714285714,0,5/19/02,20,2002,0.356
WESTLAKE-GLADSTONE,16.92857143,1.857142857,1.857142857,5/26/02,21,2002,0.4121
WESTLAKE-GLADSTONE,24.92857143,8.714285714,0.142857143,6/2/02,22,2002,0.5302
WESTLAKE-GLADSTONE,21.64285714,10,3.571428571,6/9/02,23,2002,0.6043
WESTLAKE-GLADSTONE,20.57142857,9.714285714,5.428571429,6/16/02,24,2002,0.6784
WESTLAKE-GLADSTONE,24.92857143,12.71428571,3.714285714,6/23/02,25,2002,0.7786
WESTLAKE-GLADSTONE,29.71428571,18,1.714285714,6/30/02,26,2002,0.8079
WESTLAKE-GLADSTONE,24.64285714,12,9.571428571,7/7/02,27,2002,0.8224
WESTLAKE-GLADSTONE,27.35714286,15.21428571,0.142857143,7/14/02,28,2002,0.8211
WESTLAKE-GLADSTONE,29.78571429,17.57142857,2.428571429,7/21/02,29,2002,0.8199
WESTLAKE-GLADSTONE,27.14285714,13.71428571,0.142857143,7/28/02,30,2002,0.8121
WESTLAKE-GLADSTONE,23.21428571,11.07142857,0.285714286,8/4/02,31,2002,0.8044
