BirthMean_ALL,BirthSTD_ALL,DeathMean_ALL,DeathSTD_ALL,LifeMean_ALL,LifeSTD_ALL,NumBar_ALL,NumPrev_ALL,NumNext_ALL,DistQ0_ALL,DistQ1_ALL,DistQ2_ALL,DistQ3_ALL,DistQ4_ALL,CosSimQ0_ALL,CosSimQ1_ALL,CosSimQ2_ALL,CosSimQ3_ALL,CosSimQ4_ALL
1.6,1.2806248474865698,3.6,0.58309518948453,2.0,1.449137674618944,5,1,3,0.5,1.51135408121282,2.0914365781842363,2.537132317597294,3.5,0.7525766947068778,0.835705218141141,0.897115025102841,0.9902401618965251,0.996815278536125
0.9,0.9695359714832659,3.0,0.8944271909999159,2.1,1.3564659966250538,5,2,1,0.5,1.51135408121282,2.0914365781842363,2.537132317597294,2.8284271247461903,0.813733471206735,0.8574929257125441,0.9486832980505138,0.971085047318452,1.0
0.9166666666666666,1.2720281268728122,2.5,1.2583057392117916,1.5833333333333333,1.2720281268728124,6,3,2,1.118033988749895,1.5,2.5,3.5,4.949747468305833,0.7525766947068778,0.8574929257125441,0.9486832980505138,0.9801570388145249,1.0
0.6,0.9695359714832659,2.3,1.4352700094407325,1.7,1.208304597359457,5,3,2,0.5,1.4635254915624212,2.524754878398196,3.425390529679106,4.301162633521313,0.847998304005088,0.8731695525164445,0.9486832980505138,0.9930205521433217,1.0
1.0,1.378404875209022,2.6,1.7146428199482244,1.6,1.42828568570857,5,3,3,0.0,2.375,3.5,3.8078865529319543,4.949747468305833,0.7525766947068778,0.7984015014874407,0.9363291775690445,0.9840822943922611,1.0
1.625,1.4306903927824497,3.875,0.21650635094610965,2.25,1.5206906325745548,4,1,3,0.5,1.3539136947646289,2.305531284802611,2.8873774391990983,3.5,0.7525766947068778,0.8174107656427196,0.8539930475307969,0.964094269062981,0.9951448749663183
1.0,1.0606601717798212,3.375,0.5448623679425842,2.375,1.3863170633011772,4,2,1,0.5,1.51135408121282,1.9620479906458184,2.4053300858899105,2.5495097567963922,0.813733471206735,0.8246733348331873,0.8574929257125441,0.9619846903302297,1.0
1.1,1.319090595827292,2.9,0.9695359714832658,1.8,1.2884098726725126,5,2,2,1.118033988749895,1.5,2.310660171779821,3.2623774391990983,3.905124837953327,0.7525766947068778,0.8574929257125441,0.9354388399395224,0.969311119650593,1.0
1.0833333333333333,1.396921217853351,2.5,1.3844373104863459,1.4166666666666667,1.2047360245667467,6,3,2,0.5,1.8090169943749475,2.8284271247461903,3.7025624189766635,4.949747468305833,0.7525766947068778,0.813733471206735,0.9486832980505138,0.9754619418441342,1.0
0.8,1.0295630140987,2.2,1.4696938456699067,1.4,1.319090595827292,5,3,1,0.0,2.215990257669732,2.524754878398196,3.5,3.905124837953327,0.813733471206735,0.8246733348331873,0.8574929257125441,0.9992038196340313,1.0
1.375,1.340475661845451,3.0,1.0606601717798212,1.625,1.3863170633011772,4,1,2,1.4142135623730951,2.215990257669732,2.524754878398196,3.2623774391990983,3.905124837953327,0.7525766947068778,0.8736682897415408,0.9354388399395224,0.969311119650593,0.984127017445097
0.75,1.0307764064044151,2.375,1.4306903927824497,1.625,1.3863170633011772,4,2,1,1.118033988749895,2.5495097567963922,2.6889684407712915,3.3321067811865475,3.905124837953327,0.813733471206735,0.8474709279176798,0.9486832980505138,0.954005081054091,1.0
1.25,1.4361406616345072,2.75,1.4361406616345072,1.5,1.4577379737113252,4,2,2,2.1213203435596424,2.5,3.0,3.5,4.949747468305833,0.7525766947068778,0.7788057524582944,0.8574929257125441,0.9524684945119588,1.0
1.625,1.4306903927824497,3.25,1.0307764064044151,1.625,1.3863170633011772,4,1,2,1.118033988749895,2.5495097567963922,2.6889684407712915,3.3321067811865475,3.905124837953327,0.7525766947068778,0.8408486988621839,0.9354388399395224,0.954005081054091,0.9951448749663183
1.5,1.378404875209022,2.9,1.3190905958272918,1.4,1.319090595827292,5,2,2,1.118033988749895,2.215990257669732,2.524754878398196,3.5,4.949747468305833,0.7525766947068778,0.813733471206735,0.8574929257125441,0.992390410586013,1.0
1.6,1.2806248474865698,3.2,1.0295630140987,1.6,1.2409673645990857,5,1,3,1.0,1.8824118141889064,2.5,3.0385490282364165,3.905124837953327,0.7525766947068778,0.8736682897415408,0.9603827533119003,0.982142028129811,0.9998347517133227
0.9,0.9695359714832659,2.8,1.503329637837291,1.9,1.2409673645990857,5,2,3,1.0,1.75,2.621046080181822,3.425390529679106,4.301162633521313,0.847998304005088,0.9363291775690445,0.9486832980505138,0.9780960069591804,1.0
0.5,0.6123724356957945,3.0,1.4577379737113252,2.5,1.3693063937629153,4,2,2,0.5,1.2338101990834687,2.4676203981669373,3.463525491562421,3.5355339059327378,0.9191450300180578,0.9295855111203116,0.9765924155703704,0.9922778767136677,1.0
0.16666666666666666,0.23570226039551584,3.5,0.7071067811865476,3.3333333333333335,0.9428090415820634,3,2,2,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9902903378454602,1.0
0.875,1.5155444566227676,3.375,1.0825317547305484,2.5,1.541103500742244,4,3,3,0.0,2.5,3.0,3.5,4.301162633521313,0.7525766947068778,0.7525766947068778,0.8762883473534389,1.0,1.0
0.625,1.0825317547305484,2.875,1.3863170633011772,2.25,1.5206906325745548,4,3,1,0.5,2.5123774391990983,2.774754878398196,3.375,3.905124837953327,0.813733471206735,0.813733471206735,0.9068667356033675,1.0,1.0
1.25,1.4361406616345072,3.25,0.75,2.0,1.3693063937629153,4,2,2,1.5,1.6553300858899105,2.310660171779821,3.25,3.8078865529319543,0.7525766947068778,0.7788057524582944,0.8574929257125441,0.9524684945119588,1.0
0.75,1.0307764064044151,2.75,1.25,2.0,1.1726039399558574,4,2,2,0.5,2.5,2.524754878398196,3.0385490282364165,3.5355339059327378,0.847998304005088,0.8731695525164445,0.9486832980505138,0.9662324809425935,1.0
0.375,0.649519052838329,2.25,1.75,1.875,1.4737282653189494,4,3,2,0.0,2.0,3.5,3.7309149146989657,3.8078865529319543,0.9363291775690445,0.9363291775690445,0.9681645887845223,1.0,1.0
1.875,1.6345871038277526,4.0,0.0,2.125,1.6345871038277526,4,1,4,0.0,1.125,3.0,3.375,3.5,0.7525766947068778,0.7715431832678268,0.8284426489506733,0.9513190697729192,0.9999999999999999
1.25,1.25,3.75,0.25,2.5,1.5,4,2,2,0.0,0.6373774391990981,2.5495097567963922,2.5495097567963922,2.5495097567963922,0.813733471206735,0.813733471206735,0.813733471206735,0.9534333678016838,1.0
0.75,0.75,3.25,0.75,2.5,1.5,4,2,2,0.0,0.5303300858899106,2.1213203435596424,2.1213203435596424,2.1213203435596424,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
0.25,0.25,2.75,1.25,2.5,1.5,4,2,2,0.0,0.6373774391990981,2.5495097567963922,2.5495097567963922,2.5495097567963922,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9871708245126285,1.0
0.0,0.0,2.125,1.6345871038277526,2.125,1.6345871038277526,4,4,1,0.0,1.125,3.0,3.375,3.5,1.0,1.0,1.0,1.0,1.0
0.0,0.0,3.25,0.75,3.25,0.75,2,2,1,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0
0.0,0.0,2.75,1.25,2.75,1.25,2,2,1,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
1.75,1.75,3.125,1.5155444566227676,1.375,1.5155444566227676,4,2,3,0.0,3.5,3.5,4.587310601229374,4.949747468305833,0.7525766947068778,0.7525766947068778,0.7525766947068778,0.9381441736767193,1.0
1.6666666666666667,1.1785113019775793,3.6666666666666665,0.23570226039551584,2.0,1.4142135623730951,3,1,1,0.0,1.2747548783981961,2.5495097567963922,2.5495097567963922,2.5495097567963922,0.813733471206735,0.813733471206735,0.813733471206735,0.9068667356033675,1.0
1.625,1.243734296383275,3.25,0.75,1.625,1.3863170633011772,4,1,2,0.0,2.1213203435596424,2.310660171779821,2.5,3.5,0.7525766947068778,0.8574929257125441,0.9208099715788205,0.984127017445097,0.9999999999999998
0.875,0.960143218483576,2.625,1.1388041973930374,1.75,1.299038105676658,4,1,1,0.0,2.5495097567963922,2.5495097567963922,2.758697782758741,2.8284271247461903,0.813733471206735,0.9486832980505138,0.952231153386232,0.9557790087219501,1.0
1.0,1.378404875209022,2.3,1.5684387141358123,1.3,1.3638181696985856,5,3,2,0.0,2.5,3.0,3.5,4.949747468305833,0.7525766947068778,0.7788057524582944,0.8574929257125441,0.9960317543612742,1.0
1.0,1.0801234497346435,3.1666666666666665,1.178511301977579,2.1666666666666665,1.3123346456686351,3,1,2,2.5,2.524754878398196,2.5495097567963922,2.8755359377564083,3.2015621187164243,0.847998304005088,0.8983408010278009,0.9486832980505138,0.9603827533119003,0.9720822085732869
0.5,0.7071067811865476,2.8333333333333335,1.649915822768611,2.3333333333333335,1.4337208778404378,3,2,2,1.5,2.5,3.5,3.653943276465977,3.8078865529319543,0.9363291775690445,0.9363291775690445,0.9363291775690445,0.9681645887845223,1.0
0.25,0.25,4.0,0.0,3.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9922778767136677,0.9922778767136677,0.9922778767136677,0.9922778767136677,0.9922778767136677
1.1666666666666667,1.6499158227686108,4.0,0.0,2.8333333333333335,1.649915822768611,3,2,3,0.0,1.75,3.5,3.5,3.5,0.7525766947068778,0.7525766947068778,0.7525766947068778,0.8762883473534389,1.0
0.8333333333333334,1.178511301977579,4.0,0.0,3.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.847998304005088,0.847998304005088,0.847998304005088,0.923999152002544,1.0
1.7,1.5684387141358123,3.9,0.19999999999999998,2.2,1.5684387141358123,5,2,4,0.0,1.5811388300841898,2.0615528128088303,3.5,3.5,0.7525766947068778,0.7525766947068778,0.9191450300180578,0.9511248018899604,1.0
1.1,1.1575836902790226,3.5,0.5477225575051661,2.4,1.3564659966250538,5,2,2,0.0,1.5811388300841898,2.23606797749979,2.5495097567963922,2.5495097567963922,0.813733471206735,0.813733471206735,0.9119215051751065,0.9805806756909202,1.0
0.6,0.7348469228349535,2.9,0.9695359714832659,2.3,1.4,5,3,2,0.0,1.8027756377319946,2.1213203435596424,2.1213203435596424,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,1.0,1.0
0.2,0.24494897427831783,2.3,1.4352700094407325,2.1,1.562049935181331,5,3,2,0.0,1.118033988749895,2.5495097567963922,2.5495097567963922,3.5,0.9486832980505138,0.9486832980505138,0.9486832980505138,1.0,1.0
0.0,0.0,2.125,1.6345871038277526,2.125,1.6345871038277526,4,4,1,0.0,1.125,3.0,3.375,3.5,1.0,1.0,1.0,1.0,1.0
1.1666666666666667,1.6499158227686108,3.5,0.7071067811865476,2.3333333333333335,1.4337208778404378,3,2,2,1.5,2.5,3.5,3.653943276465977,3.8078865529319543,0.7525766947068778,0.7525766947068778,0.7525766947068778,0.8762883473534389,1.0
1.5,1.541103500742244,3.375,1.0825317547305484,1.875,1.2930100540985752,4,2,3,1.0,2.5,3.0,3.5266504294495533,4.301162633521313,0.7525766947068778,0.7764320970314305,0.847998304005088,0.9523924546783058,1.0
1.0,1.0606601717798212,3.0,1.4577379737113252,2.0,1.3693063937629153,4,2,2,1.118033988749895,1.762377439199098,3.024754878398196,3.7309149146989657,3.905124837953327,0.813733471206735,0.8443823977973124,0.9363291775690445,0.9585888545047677,1.0
1.375,1.340475661845451,3.625,0.649519052838329,2.25,1.5206906325745548,4,1,3,0.5,1.8824118141889064,2.310660171779821,2.875,3.5,0.7525766947068778,0.835705218141141,0.8860897649036529,0.9667669141075133,0.9922778767136677
0.75,1.0307764064044151,3.25,1.0307764064044151,2.5,1.5,4,2,2,0.0,2.5495097567963922,2.5495097567963922,2.5495097567963922,2.8284271247461903,0.813733471206735,0.8474709279176798,0.9486832980505138,0.954005081054091,1.0
0.375,0.649519052838329,2.625,1.340475661845451,2.25,1.5206906325745548,4,3,1,0.5,1.8824118141889064,2.310660171779821,2.875,3.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
1.5,1.6431676725154984,3.2,1.0295630140987,1.7,1.3638181696985856,5,2,3,0.0,1.762377439199098,3.5,3.8078865529319543,3.905124837953327,0.7525766947068778,0.7525766947068778,0.9221943818285309,0.9486832980505138,1.0
1.0,1.224744871391589,2.7,1.4352700094407325,1.7,1.208304597359457,5,3,2,0.5,2.5,2.8755359377564083,3.5266504294495533,4.301162633521313,0.813733471206735,0.8222996794063233,0.847998304005088,0.9995250575139921,1.0
1.3,1.2884098726725126,2.9,1.319090595827292,1.6,1.319090595827292,5,2,2,1.0,2.076494695496533,2.5,3.463525491562421,4.949747468305833,0.7525766947068778,0.8574929257125441,0.9191450300180578,0.9758764635563129,1.0
1.4,1.3564659966250536,3.1,0.9695359714832659,1.7,1.2489995996796797,5,1,2,1.0,1.7448711169380897,2.5495097567963922,3.222683255873811,3.905124837953327,0.7525766947068778,0.8783095331468532,0.9354388399395224,0.9743802589486776,0.9951448749663183
0.8,1.0295630140987,2.4,1.2806248474865698,1.6,1.2409673645990857,5,3,1,1.0,1.8824118141889064,2.5,3.0385490282364165,3.905124837953327,0.813733471206735,0.8246733348331873,0.8574929257125441,0.9992038196340313,1.0
1.1,1.3190905958272918,2.5,1.378404875209022,1.4,1.319090595827292,5,2,2,1.118033988749895,2.215990257669732,2.524754878398196,3.5,4.949747468305833,0.7525766947068778,0.8574929257125441,0.9354388399395224,0.969311119650593,1.0
1.3,1.4352700094407325,2.7,1.4352700094407325,1.4,1.319090595827292,5,2,2,1.118033988749895,2.5495097567963922,3.164213562373095,3.8038436284649952,4.949747468305833,0.7525766947068778,0.813733471206735,0.9354388399395224,0.954005081054091,1.0
1.5,1.378404875209022,3.0,1.378404875209022,1.5,1.3038404810405297,5,2,3,1.0,2.215990257669732,2.5,3.5,4.949747468305833,0.7525766947068778,0.847998304005088,0.8574929257125441,0.986424633038308,1.0
1.6,1.2806248474865698,3.4,0.9695359714832659,1.8,1.2884098726725126,5,1,3,1.118033988749895,1.625,2.5495097567963922,2.794465944451456,3.905124837953327,0.7525766947068778,0.9256147668286805,0.9425062378097792,0.9634513122929941,0.9993148337667671
1.3333333333333333,1.3123346456686353,3.0833333333333335,1.2720281268728122,1.75,1.4361406616345072,6,2,3,0.5,1.9321642252704123,2.5,3.5,4.949747468305833,0.7525766947068778,0.8210880600787042,0.8795434461109205,0.9922778767136677,1.0
1.3333333333333333,1.3123346456686353,3.1666666666666665,0.8975274678557507,1.8333333333333333,1.3743685418725538,6,2,2,0.5,1.6084946000525449,2.5,2.6889684407712915,3.905124837953327,0.7525766947068778,0.8356131984596396,0.9486832980505138,0.9801570388145249,1.0
1.1428571428571428,1.3014905113063284,2.642857142857143,1.2163847404233143,1.5,1.1952286093343936,7,3,2,1.118033988749895,1.5,2.5,3.5,4.949747468305833,0.7525766947068778,0.813733471206735,0.9486832980505138,0.984127017445097,1.0
0.75,0.9464847243000456,2.3333333333333335,1.3123346456686351,1.5833333333333333,1.1334558757279538,6,3,2,0.5,1.6084946000525449,2.5,2.8755359377564083,4.301162633521313,0.847998304005088,0.8574929257125441,0.9486832980505138,0.9880109059486377,1.0
0.4,0.5830951894845301,2.1,1.5937377450509227,1.7,1.3638181696985856,5,3,2,0.0,1.2135254915624212,2.621046080181822,3.5,3.8078865529319543,0.9363291775690445,0.9394177076894119,0.9486832980505138,0.9998287084416918,1.0
0.16666666666666666,0.23570226039551584,2.8333333333333335,1.649915822768611,2.6666666666666665,1.5456030825826172,3,2,2,0.5,2.0,3.5,3.517766952966369,3.5355339059327378,0.9922778767136677,0.9922778767136677,0.9922778767136677,0.9961389383568339,1.0
1.1666666666666667,1.6499158227686108,4.0,0.0,2.8333333333333335,1.649915822768611,3,2,3,0.0,1.75,3.5,3.5,3.5,0.7525766947068778,0.7525766947068778,0.7525766947068778,0.8762883473534389,1.0
0.8333333333333334,1.178511301977579,3.8333333333333335,0.23570226039551584,3.0,1.4142135623730951,3,2,2,0.0,1.2747548783981961,2.5495097567963922,2.5495097567963922,2.5495097567963922,0.813733471206735,0.813733471206735,0.813733471206735,0.9068667356033675,1.0
1.25,1.4361406616345072,3.625,0.649519052838329,2.375,1.6345871038277526,4,2,3,0.0,2.1213203435596424,2.310660171779821,3.25,3.5,0.7525766947068778,0.7788057524582944,0.8574929257125441,0.9524684945119588,1.0
0.75,1.0307764064044151,3.375,1.0825317547305484,2.625,1.3863170633011772,4,2,3,0.0,2.5,2.524754878398196,2.5495097567963922,3.2015621187164243,0.847998304005088,0.8731695525164445,0.9486832980505138,0.9662324809425935,1.0
0.375,0.649519052838329,3.0,1.4577379737113252,2.625,1.4737282653189494,4,3,2,0.0,1.5811388300841898,2.4676203981669373,3.463525491562421,3.5,0.9191450300180578,0.9191450300180578,0.9595725150090288,1.0,1.0
0.16666666666666666,0.23570226039551584,3.3333333333333335,0.6236095644623235,3.1666666666666665,0.8498365855987975,3,2,1,0.5,0.8090169943749475,1.118033988749895,1.3495864094170424,1.5811388300841898,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9902903378454602,1.0
1.4,1.7146428199482247,3.2,1.0295630140987,1.8,1.32664991614216,5,3,3,0.0,1.75,3.5,3.8078865529319543,4.301162633521313,0.7525766947068778,0.7525766947068778,0.7525766947068778,1.0,1.0
1.0,1.224744871391589,2.6,1.3564659966250536,1.6,1.2409673645990857,5,3,1,0.0,2.5123774391990983,2.8755359377564083,3.425390529679106,3.905124837953327,0.813733471206735,0.813733471206735,0.813733471206735,1.0,1.0
1.3,1.2884098726725126,2.7,1.2884098726725126,1.4,1.319090595827292,5,2,2,0.0,2.215990257669732,2.5,3.25,4.949747468305833,0.7525766947068778,0.8574929257125441,0.8574929257125441,0.984127017445097,1.0
0.875,0.960143218483576,2.75,1.25,1.875,1.243734296383275,4,1,2,0.0,2.5123774391990983,2.5495097567963922,3.0385490282364165,3.2015621187164243,0.847998304005088,0.9486832980505138,0.9603827533119003,0.9720822085732869,1.0
1.0,1.378404875209022,2.5,1.6431676725154984,1.5,1.378404875209022,5,3,2,0.0,2.384690101169044,3.4270509831248424,3.5,4.949747468305833,0.7525766947068778,0.7942187785346728,0.9191450300180578,0.9877812004724901,1.0
2.0,1.4832396974191326,3.6,0.58309518948453,1.6,1.3190905958272918,5,1,3,0.0,1.2338101990834687,2.392788867148091,3.3541019662496847,3.5,0.7525766947068778,0.8270764890227434,0.8895135238229377,0.9915038251474688,0.9999999999999999
1.3,1.1224972160321824,3.1,0.9695359714832659,1.8,1.1224972160321824,5,2,2,0.5,1.8027756377319946,2.310660171779821,2.537132317597294,3.5355339059327378,0.813733471206735,0.847998304005088,0.8574929257125441,0.9977789921760077,1.0
1.1666666666666667,1.2133516482134197,2.6666666666666665,1.3123346456686351,1.5,1.224744871391589,6,2,2,1.0,1.82134582144651,2.5,3.4270509831248424,4.949747468305833,0.7525766947068778,0.8883189778653009,0.9486832980505138,0.9801570388145249,1.0
0.7,0.9273618495495703,2.4,1.2806248474865698,1.7,1.2489995996796797,5,2,1,1.0,1.70124232576535,2.392788867148091,2.758697782758741,3.905124837953327,0.813733471206735,0.9211119533939582,0.952231153386232,0.9805806756909202,1.0
1.0,1.378404875209022,2.5,1.378404875209022,1.5,1.3038404810405297,5,3,2,1.0,2.215990257669732,2.5,3.5,4.949747468305833,0.7525766947068778,0.7788057524582944,0.8574929257125441,0.9960317543612742,1.0
0.75,1.0307764064044151,2.375,1.4306903927824497,1.625,1.3863170633011772,4,2,1,1.118033988749895,2.5495097567963922,2.6889684407712915,3.3321067811865475,3.905124837953327,0.813733471206735,0.8474709279176798,0.9486832980505138,0.954005081054091,1.0
0.5,0.7071067811865476,2.3333333333333335,1.4337208778404378,1.8333333333333333,1.5456030825826175,3,2,1,2.1213203435596424,2.310660171779821,2.5,3.0,3.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
1.3333333333333333,1.5456030825826175,3.1666666666666665,1.178511301977579,1.8333333333333333,1.5456030825826175,3,1,2,2.5495097567963922,3.024754878398196,3.5,3.7025624189766635,3.905124837953327,0.7525766947068778,0.8373855382677043,0.9221943818285309,0.9354388399395224,0.9486832980505138
1.5,1.541103500742244,3.125,1.5155444566227676,1.625,1.4306903927824497,4,2,3,1.0,2.75,3.5,4.100871975140985,4.949747468305833,0.7525766947068778,0.7764320970314305,0.847998304005088,0.9523924546783058,1.0
1.3333333333333333,1.0274023338281628,3.8333333333333335,0.23570226039551584,2.5,1.224744871391589,3,1,2,1.118033988749895,1.3090169943749475,1.5,2.024754878398196,2.5495097567963922,0.813733471206735,0.8750313243878898,0.9363291775690445,0.9511689621928601,0.9660087468166755
1.375,1.340475661845451,3.5,0.6123724356957945,2.125,1.4306903927824497,4,1,2,0.7071067811865476,1.590990257669732,2.310660171779821,2.9060359488618324,3.5,0.7525766947068778,0.8429778808777996,0.8895641504253047,0.9685041068683391,0.9899494936611665
1.3,1.4352700094407325,3.1,0.9695359714832659,1.8,1.2884098726725126,5,2,2,1.118033988749895,1.762377439199098,2.621046080181822,3.3321067811865475,3.905124837953327,0.7525766947068778,0.813733471206735,0.9354388399395224,0.954005081054091,1.0
1.8125,1.539835624344365,3.0,1.2747548783981961,1.1875,1.1162856937182344,8,3,4,0.0,1.3401686689672951,2.5,3.6012812094883317,4.949747468305833,0.7525766947068778,0.7525766947068778,0.8574929257125441,0.99556247585877,1.0
